"date","uid","Confirmed","Recovered","Deaths","total_cases","new_cases","total_deaths","new_deaths","total_cases_per_million","new_cases_per_million","total_deaths_per_million","new_deaths_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","tests_units","stringency_index","location"
2020-04-01,496,12,2,0,12,0,0,0,3.66,0,0,0,NA,NA,NA,NA,NA,NA,"",62.96,"Mongolia"
2020-04-01,498,353,18,4,353,55,4,2,87.507,13.634,0.992,0.496,NA,NA,NA,NA,NA,NA,"",87.04,"Moldova"
2020-04-01,499,109,0,2,109,18,1,0,173.55,28.66,1.592,0,NA,NA,NA,NA,NA,NA,"",NA,"Montenegro"
2020-04-01,500,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Montserrat, United Kingdom"
2020-04-01,504,617,24,36,617,61,36,3,16.716,1.653,0.975,0.081,3345,445,0.091,0.012,336,0.009,"people tested",93.52,"Morocco"
2020-04-01,508,8,0,0,8,0,0,0,0.256,0,0,0,NA,NA,NA,NA,NA,NA,"",56.48,"Mozambique"
2020-04-01,512,192,34,1,192,13,1,1,37.598,2.546,0.196,0.196,NA,NA,NA,NA,NA,NA,"",85.19,"Oman"
2020-04-01,516,11,2,0,11,0,0,0,4.329,0,0,0,NA,NA,NA,NA,NA,NA,"",66.67,"Namibia"
2020-04-01,524,5,1,0,5,0,0,0,0.172,0,0,0,1145,85,0.039,0.003,65,0.002,"people tested",96.3,"Nepal"
2020-04-01,528,12595,0,1039,12595,845,1039,175,735.051,49.315,60.637,10.213,NA,NA,NA,NA,3802,0.222,"people tested",79.63,"Netherlands"
2020-04-01,531,11,2,1,11,2,1,0,67.032,12.188,6.094,0,NA,NA,NA,NA,NA,NA,"",NA,"Curacao, Netherlands"
2020-04-01,533,55,1,0,55,5,0,0,515.145,46.831,0,0,NA,NA,NA,NA,NA,NA,"",82.41,"Aruba, Netherlands"
2020-04-01,534,6,0,0,6,3,0,0,139.919,69.959,0,0,NA,NA,NA,NA,NA,NA,"",NA,"Sint Maarten, Netherlands"
2020-04-01,535,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bonaire, Sint Eustatius and Saba, Netherlands"
2020-04-01,540,16,0,0,16,0,0,0,56.044,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"New Caledonia, France"
2020-04-01,554,647,74,1,647,0,1,0,134.17,0,0.207,0,26339,2562,5.462,0.531,1851,0.384,"tests performed",96.3,"New Zealand"
2020-04-01,558,5,0,1,4,0,1,0,0.604,0,0.151,0,NA,NA,NA,NA,NA,NA,"",8.33,"Nicaragua"
2020-04-01,562,27,0,3,20,0,3,0,0.826,0,0.124,0,NA,NA,NA,NA,NA,NA,"",61.11,"Niger"
2020-04-01,566,135,8,2,131,0,2,0,0.635,0,0.01,0,NA,NA,NA,NA,NA,NA,"",82.87,"Nigeria"
2020-04-01,578,4641,13,39,4447,221,28,2,820.292,40.766,5.165,0.369,86600,3717,15.974,0.686,2836,0.523,"people tested",75.93,"Norway"
2020-04-01,586,2118,94,27,2039,414,26,8,9.231,1.874,0.118,0.036,17324,1357,0.078,0.006,1554,0.007,"tests performed",96.3,"Pakistan"
2020-04-01,591,1181,9,30,1181,106,30,4,273.711,24.567,6.953,0.927,7333,389,1.7,0.09,441,0.102,"tests performed",79.63,"Panama"
2020-04-01,598,1,0,0,1,0,0,0,0.112,0,0,0,NA,NA,NA,NA,NA,NA,"",74.07,"Papua New Guinea"
2020-04-01,600,65,1,3,69,4,3,0,9.674,0.561,0.421,0,1173,95,0.164,0.013,85,0.012,"people tested",93.52,"Paraguay"
2020-04-01,604,1065,394,30,1065,115,30,6,32.3,3.488,0.91,0.182,15587,1124,0.473,0.034,1078,0.033,"people tested",94.44,"Peru"
2020-04-01,608,2084,49,88,2084,0,88,0,19.018,0,0.803,0,NA,NA,NA,NA,NA,NA,"",100,"Philippines"
2020-04-01,616,2311,7,33,2311,256,33,2,61.062,6.764,0.872,0.053,55801,4382,1.474,0.116,4222,0.112,"samples tested",81.48,"Poland"
2020-04-01,620,7443,43,160,7443,1035,160,20,729.942,101.503,15.691,1.961,88539,8630,8.683,0.846,7288,0.715,"samples tested",82.41,"Portugal"
2020-04-01,624,8,0,0,8,6,0,0,4.065,3.049,0,0,NA,NA,NA,NA,NA,NA,"",NA,"Guinea-Bissau"
2020-04-01,626,1,0,0,1,0,0,0,0.758,0,0,0,NA,NA,NA,NA,NA,NA,"",75,"Timor-Leste"
2020-04-01,634,781,62,2,781,88,2,1,271.081,30.544,0.694,0.347,24825,2431,8.617,0.844,1795,0.623,"people tested",86.11,"Qatar"
2020-04-01,638,247,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reunion, France"
2020-04-01,642,2245,220,82,2245,293,69,25,116.698,15.231,3.587,1.3,26609,1955,1.383,0.102,1735,0.09,"tests performed",87.04,"Romania"
2020-04-01,643,2337,121,17,2337,501,17,7,16.014,3.433,0.116,0.048,406500,NA,2.785,NA,30525,0.209,"tests performed",87.04,"Russia"
2020-04-01,646,75,0,0,75,5,0,0,5.791,0.386,0,0,NA,NA,NA,NA,NA,NA,"",90.74,"Rwanda"
2020-04-01,652,6,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saint Barthelemy, France"
2020-04-01,659,8,0,0,8,1,0,0,150.399,18.8,0,0,NA,NA,NA,NA,NA,NA,"",NA,"Saint Kitts and Nevis"
2020-04-01,660,2,0,0,2,0,0,0,133.316,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"Anguilla, United Kingdom"
2020-04-01,662,13,1,0,13,4,0,0,70.795,21.783,0,0,NA,NA,NA,NA,NA,NA,"",NA,"Saint Lucia"
2020-04-01,663,15,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"St Martin, France"
2020-04-01,666,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saint Pierre and Miquelon, France"
2020-04-01,670,1,1,0,1,0,0,0,9.013,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"Saint Vincent and the Grenadines"
2020-04-01,674,236,13,26,230,1,26,1,6777.064,29.465,766.103,29.465,NA,NA,NA,NA,NA,NA,"",83.33,"San Marino"
2020-04-01,678,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sao Tome and Principe"
2020-04-01,682,1563,165,10,1563,110,10,2,44.896,3.16,0.287,0.057,NA,NA,NA,NA,NA,NA,"",89.81,"Saudi Arabia"
2020-04-01,686,175,40,0,175,13,0,0,10.452,0.776,0,0,1494,195,0.089,0.012,129,0.008,"tests performed",77.78,"Senegal"
2020-04-01,688,900,0,16,900,159,23,10,132.264,23.367,3.38,1.47,4371,810,0.642,0.119,459,0.067,"people tested",100,"Serbia"
2020-04-01,690,10,0,0,10,0,0,0,101.688,0,0,0,NA,NA,NA,NA,NA,NA,"",52.78,"Seychelles"
2020-04-01,694,1,0,0,1,1,0,0,0.125,0.125,0,0,NA,NA,NA,NA,NA,NA,"",60.19,"Sierra Leone"
2020-04-01,702,926,240,3,879,35,3,0,150.248,5.983,0.513,0,NA,NA,NA,NA,NA,NA,"",38.89,"Singapore"
2020-04-01,703,363,3,0,363,27,0,0,66.488,4.945,0,0,NA,NA,NA,NA,839,0.154,"tests performed",75,"Slovakia"
2020-04-01,704,212,58,0,212,6,0,0,2.178,0.062,0,0,67456,NA,0.693,NA,5273,0.054,"units unclear",96.3,"Vietnam"
2020-04-01,705,802,10,15,814,51,13,2,391.547,24.532,6.253,0.962,24857,1095,11.957,0.527,1080,0.519,"tests performed",89.81,"Slovenia"
2020-04-01,706,5,1,0,3,0,0,0,0.189,0,0,0,NA,NA,NA,NA,NA,NA,"",52.78,"Somalia"
2020-04-01,710,1353,31,5,1353,27,5,2,22.813,0.455,0.084,0.034,44292,3220,0.747,0.054,3756,0.063,"people tested",87.96,"South Africa"
2020-04-01,716,8,0,1,8,1,1,0,0.538,0.067,0.067,0,NA,NA,NA,NA,NA,NA,"",87.96,"Zimbabwe"
2020-04-01,724,95923,19259,8464,111680,7413,8189,849,2388.633,158.551,175.148,18.159,NA,NA,NA,NA,NA,NA,"",85.19,"Spain"
2020-04-01,728,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Sudan"
2020-04-01,729,7,1,2,7,1,2,0,0.16,0.023,0.046,0,NA,NA,NA,NA,NA,NA,"",76.85,"Sudan"
2020-04-01,732,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Western Sahara"
2020-04-01,740,9,0,0,10,2,0,0,17.046,3.409,0,0,NA,NA,NA,NA,NA,NA,"",71.3,"Suriname"
2020-04-01,748,9,0,0,9,0,0,0,7.758,0,0,0,NA,NA,NA,NA,NA,NA,"",86.11,"Eswatini"
2020-04-01,752,4435,0,180,4435,407,180,34,439.141,40.3,17.823,3.367,NA,NA,NA,NA,2097,0.208,"people tested",40.74,"Sweden"
2020-04-01,756,16605,1823,433,16108,696,373,78,1861.203,80.419,43.098,9.013,145582,6702,16.821,0.774,5992,0.692,"tests performed",73.15,"Switzerland"
2020-04-01,760,10,0,2,10,0,2,0,0.571,0,0.114,0,NA,NA,NA,NA,NA,NA,"",83.33,"Syria"
2020-04-01,762,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tajikistan"
2020-04-01,764,1651,342,10,1651,0,10,0,23.653,0,0.143,0,NA,NA,NA,NA,NA,NA,"",68.06,"Thailand"
2020-04-01,768,34,10,1,34,0,1,0,4.107,0,0.121,0,630,57,0.076,0.007,55,0.007,"samples tested",63.89,"Togo"
2020-04-01,780,87,1,3,87,2,3,0,62.165,1.429,2.144,0,NA,NA,NA,NA,NA,NA,"",79.63,"Trinidad and Tobago"
2020-04-01,784,664,61,6,664,53,6,1,67.136,5.359,0.607,0.101,NA,NA,NA,NA,NA,NA,"",84.26,"United Arab Emirates"
2020-04-01,788,394,3,10,362,50,9,1,30.63,4.231,0.762,0.085,NA,NA,NA,NA,NA,NA,"",90.74,"Tunisia"
2020-04-01,792,13531,243,214,13531,2704,214,46,160.436,32.061,2.537,0.545,106799,14396,1.266,0.171,10542,0.125,"tests performed",75.93,"Turkey"
2020-04-01,796,5,0,0,5,0,0,0,129.139,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"Turks and Caicos Islands, United Kingdom"
2020-04-01,800,44,0,0,44,11,0,0,0.962,0.24,0,0,NA,NA,NA,NA,NA,NA,"",93.52,"Uganda"
2020-04-01,804,645,10,17,549,69,13,2,12.553,1.578,0.297,0.046,NA,NA,NA,NA,NA,NA,"",88.89,"Ukraine"
2020-04-01,807,329,12,9,329,44,9,2,157.916,21.12,4.32,0.96,NA,NA,NA,NA,NA,NA,"",NA,"North Macedonia"
2020-04-01,818,710,157,46,656,47,41,1,6.41,0.459,0.401,0.01,NA,NA,NA,NA,NA,NA,"",84.26,"Egypt"
2020-04-01,826,38625,135,2428,25150,3009,2425,382,370.474,44.324,35.722,5.627,167098,11924,2.461,0.176,NA,NA,"tests performed",75.93,"United Kingdom"
2020-04-01,833,60,0,0,52,10,0,0,611.534,117.603,0,0,NA,NA,NA,NA,NA,NA,"",NA,"Isle of Man, United Kingdom"
2020-04-01,834,19,1,1,19,0,1,0,0.318,0,0.017,0,NA,NA,NA,NA,NA,NA,"",47.22,"Tanzania"
2020-04-01,840,188724,7024,5605,189618,24998,4079,909,572.859,75.522,12.323,2.746,1205589,108521,3.642,0.328,105466,0.319,"units unclear (incl. non-PCR)",72.69,"US"
2020-04-01,854,261,32,14,246,24,12,0,11.768,1.148,0.574,0,NA,NA,NA,NA,NA,NA,"",84.26,"Burkina Faso"
2020-04-01,858,338,41,1,330,6,1,0,94.999,1.727,0.288,0,4108,289,1.183,0.083,NA,NA,"tests performed",68.52,"Uruguay"
2020-04-01,860,172,7,2,173,24,2,0,5.169,0.717,0.06,0,NA,NA,NA,NA,NA,NA,"",90.74,"Uzbekistan"
2020-04-01,862,135,39,3,135,0,3,0,4.748,0,0.106,0,NA,NA,NA,NA,NA,NA,"",82.41,"Venezuela"
2020-04-01,887,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yemen"
2020-04-01,894,35,0,0,35,0,0,0,1.904,0,0,0,NA,NA,NA,NA,NA,NA,"",47.22,"Zambia"
2020-04-01,8888,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MS Zaandam"
2020-04-01,9999,712,603,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diamond Princess"
2020-04-02,4,237,5,4,192,26,4,0,4.932,0.668,0.103,0,NA,NA,NA,NA,NA,NA,"",67.59,"Afghanistan"
2020-04-02,8,259,67,15,259,16,15,0,89.999,5.56,5.212,0,NA,NA,NA,NA,NA,NA,"",84.26,"Albania"
2020-04-02,12,847,61,58,847,131,58,14,19.315,2.987,1.323,0.319,NA,NA,NA,NA,NA,NA,"",86.57,"Algeria"
2020-04-02,20,390,10,14,390,14,14,2,5047.564,181.195,181.195,25.885,NA,NA,NA,NA,NA,NA,"",48.15,"Andorra"
2020-04-02,24,8,1,2,8,1,2,0,0.243,0.03,0.061,0,NA,NA,NA,NA,NA,NA,"",90.74,"Angola"
2020-04-02,28,7,0,0,7,0,0,0,71.481,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"Antigua and Barbuda"
2020-04-02,31,359,26,5,359,61,5,0,35.407,6.016,0.493,0,NA,NA,NA,NA,NA,NA,"",88.89,"Azerbaijan"
2020-04-02,32,1054,248,28,1133,167,31,7,25.069,3.695,0.686,0.155,NA,NA,NA,NA,NA,NA,"",100,"Argentina"
2020-04-02,36,4862,422,20,4976,269,21,1,195.138,10.549,0.824,0.039,NA,NA,NA,NA,11187,0.439,"tests performed",75.93,"Australia"
2020-04-02,40,10711,1436,146,10711,529,146,18,1189.265,58.736,16.211,1.999,92190,36327,10.236,4.033,8028,0.891,"tests performed",85.19,"Austria"
2020-04-02,44,21,1,1,21,6,1,1,53.401,15.258,2.543,2.543,NA,NA,NA,NA,NA,NA,"",NA,"Bahamas"
2020-04-02,48,569,337,4,569,2,4,0,334.395,1.175,2.351,0,NA,NA,NA,NA,1016,0.597,"units unclear",78.7,"Bahrain"
2020-04-02,50,54,25,6,54,3,6,1,0.328,0.018,0.036,0.006,1906,147,0.012,0.001,141,0.001,"samples tested",87.04,"Bangladesh"
2020-04-02,51,571,31,4,571,39,3,0,192.695,13.161,1.012,0,NA,NA,NA,NA,NA,NA,"",NA,"Armenia"
2020-04-02,52,34,0,0,45,11,0,0,156.592,38.278,0,0,NA,NA,NA,NA,NA,NA,"",73.15,"Barbados"
2020-04-02,56,13964,2132,828,18485,1503,1766,210,1594.962,129.685,152.378,18.12,61056,4175,5.268,0.36,3447,0.297,"units unclear",81.48,"Belgium"
2020-04-02,60,32,10,0,32,0,0,0,513.866,0,0,0,NA,NA,NA,NA,NA,NA,"",51.85,"Bermuda, United Kingdom"
2020-04-02,64,4,0,0,5,1,0,0,6.48,1.296,0,0,NA,NA,NA,NA,NA,NA,"",77.78,"Bhutan"
2020-04-02,68,115,1,7,123,8,8,1,10.537,0.685,0.685,0.086,985,149,0.084,0.013,78,0.007,"units unclear",96.3,"Bolivia"
2020-04-02,70,459,19,13,464,51,13,1,141.428,15.545,3.962,0.305,NA,NA,NA,NA,NA,NA,"",89.81,"Bosnia and Herzegovina"
2020-04-02,72,4,0,1,4,1,1,1,1.701,0.425,0.425,0.425,NA,NA,NA,NA,NA,NA,"",86.11,"Botswana"
2020-04-02,76,6836,127,240,6836,1119,241,40,32.16,5.264,1.134,0.188,NA,NA,NA,NA,NA,NA,"",74.54,"Brazil"
2020-04-02,84,3,0,0,3,0,0,0,7.545,0,0,0,NA,NA,NA,NA,NA,NA,"",63.89,"Belize"
2020-04-02,92,3,0,0,3,0,0,0,99.216,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"British Virgin Islands, United Kingdom"
2020-04-02,96,131,52,1,131,2,1,0,299.44,4.572,2.286,0,NA,NA,NA,NA,NA,NA,"",52.78,"Brunei"
2020-04-02,100,422,20,10,422,23,10,2,60.733,3.31,1.439,0.288,NA,NA,NA,NA,NA,NA,"",71.3,"Bulgaria"
2020-04-02,104,15,0,1,16,1,1,0,0.294,0.018,0.018,0,NA,NA,NA,NA,NA,NA,"",65.74,"Burma"
2020-04-02,108,2,0,0,2,0,0,0,0.168,0,0,0,NA,NA,NA,NA,NA,NA,"",13.89,"Burundi"
2020-04-02,112,163,53,2,152,0,0,0,16.086,0,0,0,NA,NA,NA,NA,1143,0.121,"tests performed",8.33,"Belarus"
2020-04-02,116,109,25,0,110,1,0,0,6.579,0.06,0,0,NA,NA,NA,NA,NA,NA,"",60.19,"Cambodia"
2020-04-02,120,233,10,6,233,40,6,0,8.777,1.507,0.226,0,NA,NA,NA,NA,NA,NA,"",57.41,"Cameroon"
2020-04-02,124,9560,1324,109,9595,1059,109,13,254.225,28.059,2.888,0.344,268154,11221,7.105,0.297,15222,0.403,"people tested",74.54,"Canada"
2020-04-02,132,6,0,1,6,0,1,0,10.792,0,1.799,0,NA,NA,NA,NA,NA,NA,"",79.63,"Cabo Verde"
2020-04-02,136,22,0,1,22,8,1,0,334.753,121.729,15.216,0,NA,NA,NA,NA,NA,NA,"",NA,"Cayman Islands, United Kingdom"
2020-04-02,140,3,0,0,8,2,0,0,1.656,0.414,0,0,NA,NA,NA,NA,NA,NA,"",68.52,"Central African Republic"
2020-04-02,144,146,21,3,143,21,2,0,6.678,0.981,0.093,0,NA,NA,NA,NA,NA,NA,"",100,"Sri Lanka"
2020-04-02,148,7,0,0,7,0,0,0,0.426,0,0,0,NA,NA,NA,NA,NA,NA,"",33.33,"Chad"
2020-04-02,152,3031,234,16,3031,293,16,4,158.557,15.327,0.837,0.209,40725,2685,2.13,0.14,NA,NA,"tests performed",73.15,"Chile"
2020-04-02,156,82361,76405,3316,82395,100,3316,6,57.246,0.069,2.304,0.004,NA,NA,NA,NA,NA,NA,"",73.61,"China"
2020-04-02,158,329,39,5,339,17,5,0,14.234,0.714,0.21,0,34557,824,1.451,0.035,864,0.036,"tests performed",27.78,"Taiwan*"
2020-04-02,170,1065,39,17,1065,159,17,1,20.93,3.125,0.334,0.02,21412,1159,0.421,0.023,1741,0.034,"samples tested",87.96,"Colombia"
2020-04-02,174,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Comoros"
2020-04-02,175,94,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mayotte, France"
2020-04-02,178,19,0,0,22,0,2,0,3.987,0,0.362,0,NA,NA,NA,NA,NA,NA,"",97.22,"Congo (Brazzaville)"
2020-04-02,180,109,3,9,123,25,11,3,1.373,0.279,0.123,0.033,NA,NA,NA,NA,NA,NA,"",77.78,"Congo (Kinshasa)"
2020-04-02,188,375,4,2,375,28,2,0,73.614,5.497,0.393,0,4278,132,0.84,0.026,255,0.05,"people tested",75,"Costa Rica"
2020-04-02,191,963,73,6,963,96,6,0,234.577,23.385,1.462,0,8352,672,2.034,0.164,592,0.144,"people tested",96.3,"Croatia"
2020-04-02,192,212,12,6,212,26,6,0,18.717,2.295,0.53,0,4145,803,0.366,0.071,444,0.039,"tests performed",66.67,"Cuba"
2020-04-02,196,320,28,9,320,58,9,1,365.339,66.218,10.275,1.142,NA,NA,NA,NA,NA,NA,"",92.59,"Cyprus"
2020-04-02,203,3508,61,39,3589,281,39,8,335.139,26.24,3.642,0.747,68763,6673,6.421,0.623,5289,0.494,"tests performed",74.07,"Czechia"
2020-04-02,204,13,1,0,13,5,0,0,1.072,0.412,0,0,NA,NA,NA,NA,NA,NA,"",70.83,"Benin"
2020-04-02,208,3107,894,104,3107,247,104,14,536.411,42.644,17.955,2.417,39237,5752,6.774,0.993,2933,0.506,"tests performed",72.22,"Denmark"
2020-04-02,212,12,0,0,12,1,0,0,166.688,13.891,0,0,NA,NA,NA,NA,NA,NA,"",85.19,"Dominica"
2020-04-02,214,1284,9,57,1284,175,57,6,118.364,16.132,5.254,0.553,NA,NA,NA,NA,NA,NA,"",89.81,"Dominican Republic"
2020-04-02,218,2748,58,93,2758,456,120,41,156.322,25.846,6.802,2.324,6302,711,0.357,0.04,454,0.026,"units unclear",93.52,"Ecuador"
2020-04-02,222,32,0,1,41,9,2,1,6.321,1.388,0.308,0.154,NA,NA,NA,NA,NA,NA,"",88.89,"El Salvador"
2020-04-02,226,15,1,0,15,0,0,0,10.691,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"Equatorial Guinea"
2020-04-02,231,29,2,0,29,4,0,0,0.252,0.035,0,0,NA,NA,NA,NA,72,0.001,"tests performed",68.52,"Ethiopia"
2020-04-02,232,15,0,0,18,3,0,0,5.076,0.846,0,0,NA,NA,NA,NA,NA,NA,"",93.52,"Eritrea"
2020-04-02,233,779,33,5,779,34,5,1,587.242,25.631,3.769,0.754,18265,2506,13.769,1.889,1449,1.092,"tests performed",77.78,"Estonia"
2020-04-02,234,173,75,0,173,4,0,0,3540.366,81.858,0,0,NA,NA,NA,NA,NA,NA,"",NA,"Faroe Islands, Denmark"
2020-04-02,238,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Falkland Islands (Malvinas), United Kingdom"
2020-04-02,242,5,0,0,7,2,0,0,7.809,2.231,0,0,408,24,0.455,0.027,23,0.026,"samples tested",88.89,"Fiji"
2020-04-02,246,1446,10,17,1446,62,17,0,260.977,11.19,3.068,0,27266,2253,4.921,0.407,1397,0.252,"samples tested",60.19,"Finland"
2020-04-02,250,56989,10934,4403,56989,4861,4032,509,873.08,74.471,61.771,7.798,NA,NA,NA,NA,NA,NA,"",90.74,"France"
2020-04-02,254,51,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"French Guiana, France"
2020-04-02,258,37,0,0,37,0,0,0,131.718,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"French Polynesia, France"
2020-04-02,262,33,0,0,34,3,0,0,34.413,3.036,0,0,NA,NA,NA,NA,NA,NA,"",94.44,"Djibouti"
2020-04-02,266,18,0,1,18,2,1,0,8.087,0.899,0.449,0,NA,NA,NA,NA,NA,NA,"",66.67,"Gabon"
2020-04-02,268,117,23,0,115,5,0,0,28.828,1.253,0,0,NA,NA,NA,NA,NA,NA,"",100,"Georgia"
2020-04-02,270,4,2,1,4,0,1,0,1.655,0,0.414,0,NA,NA,NA,NA,NA,NA,"",78.7,"Gambia"
2020-04-02,275,134,18,1,134,17,1,0,26.267,3.332,0.196,0,NA,NA,NA,NA,NA,NA,"",96.3,"West Bank and Gaza"
2020-04-02,276,77872,18700,920,73522,6156,872,140,877.519,73.475,10.408,1.671,NA,NA,NA,NA,55468,0.662,"tests performed",73.15,"Germany"
2020-04-02,288,195,31,5,195,43,5,0,6.276,1.384,0.161,0,NA,NA,NA,NA,NA,NA,"",86.11,"Ghana"
2020-04-02,292,81,34,0,69,0,0,0,2048.025,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"Gibraltar, United Kingdom"
2020-04-02,300,1415,52,50,1375,61,50,1,131.919,5.852,4.797,0.096,18844,1494,1.808,0.143,1015,0.097,"tests performed",84.26,"Greece"
2020-04-02,304,10,2,0,10,0,0,0,176.143,0,0,0,NA,NA,NA,NA,NA,NA,"",77.78,"Greenland, Denmark"
2020-04-02,308,9,0,0,10,1,0,0,88.874,8.887,0,0,NA,NA,NA,NA,NA,NA,"",NA,"Grenada"
2020-04-02,312,125,24,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guadeloupe, France"
2020-04-02,320,39,12,1,46,8,1,0,2.568,0.447,0.056,0,NA,NA,NA,NA,NA,NA,"",93.52,"Guatemala"
2020-04-02,324,30,0,0,30,14,0,0,2.284,1.066,0,0,NA,NA,NA,NA,NA,NA,"",78.7,"Guinea"
2020-04-02,328,19,0,2,19,7,4,2,24.156,8.9,5.085,2.543,NA,NA,NA,NA,NA,NA,"",57.41,"Guyana"
2020-04-02,332,16,1,0,16,1,0,0,1.403,0.088,0,0,NA,NA,NA,NA,NA,NA,"",75.93,"Haiti"
2020-04-02,336,6,0,0,6,0,0,0,7416.564,0,0,0,NA,NA,NA,NA,NA,NA,"",NA,"Holy See"
2020-04-02,340,172,3,10,219,47,14,4,22.111,4.745,1.413,0.404,NA,NA,NA,NA,NA,NA,"",100,"Honduras"
2020-04-02,348,525,40,20,585,60,21,1,60.557,6.211,2.174,0.104,16401,1193,1.698,0.123,1199,0.124,"tests performed",76.85,"Hungary"
2020-04-02,352,1220,225,2,1220,85,2,0,3575.092,249.084,5.861,0,22154,1265,64.92,3.707,1226,3.593,"tests performed",53.7,"Iceland"
2020-04-02,356,1998,148,58,1965,568,50,15,1.424,0.412,0.036,0.011,47951,NA,0.035,NA,3076,0.002,"samples tested",100,"India"
2020-04-02,360,1677,103,157,1677,149,157,21,6.131,0.545,0.574,0.077,7193,416,0.026,0.002,464,0.002,"people tested",50.93,"Indonesia"
2020-04-02,364,47593,15473,3036,47593,2987,3036,138,566.631,35.563,36.146,1.643,NA,NA,NA,NA,NA,NA,"",57.41,"Iran"
2020-04-02,368,728,182,52,694,0,50,0,17.254,0,1.243,0,NA,NA,NA,NA,NA,NA,"",96.3,"Iraq"
2020-04-02,372,3447,5,85,3447,212,85,14,698.085,42.934,17.214,2.835,34784,1975,7.044,0.4,2010,0.407,"tests performed",85.19,"Ireland"
2020-04-02,376,6092,241,26,5591,675,21,1,645.945,77.985,2.426,0.116,96937,10223,11.199,1.181,7627,0.881,"tests performed",85.19,"Israel"
2020-04-02,380,110574,16847,13155,110574,4782,13157,727,1828.823,79.091,217.608,12.024,581232,39809,9.613,0.658,31453,0.52,"tests performed",91.67,"Italy"
2020-04-02,383,125,10,1,130,13,1,0,67.261,6.726,0.517,0,NA,NA,NA,NA,NA,NA,"",92.59,"Kosovo"
2020-04-02,384,190,9,1,190,22,1,0,7.203,0.834,0.038,0,NA,NA,NA,NA,NA,NA,"",80.56,"Cote d'Ivoire"
2020-04-02,388,44,2,3,44,6,3,2,14.859,2.026,1.013,0.675,NA,NA,NA,NA,NA,NA,"",78.7,"Jamaica"
2020-04-02,392,2535,472,72,2178,225,57,1,17.221,1.779,0.451,0.008,34510,2,0.273,0,1334,0.011,"people tested",40.74,"Japan"
2020-04-02,398,380,26,3,348,8,2,1,18.534,0.426,0.107,0.053,35191,2372,1.874,0.126,3104,0.165,"tests performed",89.35,"Kazakhstan"
2020-04-02,400,278,36,5,278,4,5,0,27.247,0.392,0.49,0,NA,NA,NA,NA,NA,NA,"",100,"Jordan"
2020-04-02,404,81,3,1,81,22,1,0,1.506,0.409,0.019,0,2350,662,0.044,0.012,250,0.005,"units unclear",87.04,"Kenya"
2020-04-02,410,9887,5567,165,9976,190,169,6,194.581,3.706,3.296,0.117,413858,8896,8.072,0.174,9041,0.176,"people tested",75.93,"Korea, South"
2020-04-02,414,317,80,0,317,28,0,0,74.229,6.557,0,0,NA,NA,NA,NA,NA,NA,"",81.48,"Kuwait"
